ticker,date,signals_met,total_score,current_price,volume,step1_signal,step1_score,step1_red_volume_ratio,step1_price_above_ema,step2_signal,step2_score,step2_rsi,step2_rsi_divergence,step2_rsi_in_accumulation_zone,step2_macd_histogram,step2_macd_histogram_prev,step2_macd_improving_from_negative,step2_macd_histogram_positive,step2_macd_turning_positive,step2_obv_rising,step3_signal,step3_score,step3_rs_slope,step3_rs_slope_recent,step3_rs_just_turned_positive,step3_outperformance,step3_stock_change_20d
GUT,2025-12-25,0,14,6.070000171661377,75100,False,3,1.126,True,False,6,57.44,True,True,0.0062,0.0036,False,True,True,False,False,5,-2.272e-05,-2.102e-05,False,-0.34,1.84
HAIL,2025-12-25,1,14,34.237998962402344,3000,False,3,1.503,True,False,4,48.61,False,True,0.1045,0.1039,False,True,True,False,True,7,-1.619e-05,-0.00040465,False,0.25,3.67
HAWX,2025-12-25,1,14,39.45199966430664,6400,False,3,0.872,True,True,7,62.84,True,True,0.0515,0.0457,False,True,True,True,False,4,-0.00013657,-0.00015125,False,-0.95,2.12
HAYW,2025-12-25,1,14,15.949999809265137,398900,False,3,0.834,True,True,7,42.14,True,True,-0.0165,-0.0176,True,False,True,False,False,4,-0.00014743,-0.00010822,False,-2.61,-3.68
HCC,2025-12-25,1,14,89.16000366210938,218800,False,3,0.854,True,False,3,69.41,False,False,0.4053,0.3906,False,True,True,True,True,8,0.00059594,0.00096611,False,1.92,13.26
HCRB,2025-12-25,1,14,35.66999816894531,6200,False,3,1.051,True,True,7,56.44,True,True,0.0103,0.0047,False,True,True,True,False,4,-0.00028824,-0.00014365,False,-2.26,-0.27
HEEM,2025-12-25,0,14,34.560001373291016,1800,False,5,0.665,True,False,5,55.34,False,True,0.0366,0.0335,False,True,True,True,False,4,-0.00010894,-0.0002043,False,-0.92,3.24
HEQ,2025-12-25,0,14,10.770000457763672,36400,False,3,0.94,True,False,6,48.06,False,True,-0.0035,-0.0048,True,False,True,True,False,5,-6.088e-05,-5.591e-05,False,-1.52,1.75
HEWJ,2025-12-25,1,14,52.5,22300,False,3,1.138,True,True,7,57.38,True,True,0.0059,0.0128,False,True,True,True,False,4,-0.00021198,-0.00028989,False,-0.8,0.84
HFMF,2025-12-25,0,14,21.190000534057617,100,False,3,0.885,True,False,6,51.56,True,True,0.0302,0.0608,False,True,True,True,False,5,-9.095e-05,-0.00045657,False,-2.11,0.99
HFND,2025-12-25,1,14,22.639999389648438,29400,False,3,1.08,True,True,7,48.28,True,True,0.0031,-0.0052,False,True,True,True,False,4,-0.00010323,-5.939e-05,False,-1.24,0.1
HFSP,2025-12-25,0,14,15.395000457763672,100,False,3,6.897,True,False,6,60.14,True,True,0.1013,0.1014,False,True,True,True,False,5,-9.426e-05,-0.00018162,False,-1.17,2.56
HGLB,2025-12-25,1,14,9.220000267028809,30700,False,0,1.189,False,False,6,35.1,True,False,-0.0008,-0.0127,True,False,True,True,True,8,3.613e-05,-2.672e-05,False,0.72,-5.5
HISF,2025-12-25,1,14,45.25,9000,False,3,0.786,True,True,7,61.25,True,True,0.0125,0.0059,False,True,True,True,False,4,-0.00035241,-0.00017798,False,-2.16,0.13
HITI,2025-12-25,0,14,2.819999933242798,248800,False,3,0.931,True,False,6,59.13,True,True,0.0361,0.0384,False,True,True,True,False,5,-1.037e-05,-1.95e-06,False,-1.28,6.02
HKIT,2025-12-25,1,14,2.1500000953674316,70700,True,7,0.573,True,False,4,69.1,True,False,0.0786,0.0827,False,True,True,True,False,3,-1.653e-05,0.0001042,True,-1.42,36.08
HLLY,2025-12-25,0,14,4.190000057220459,357400,False,3,0.846,True,False,6,41.49,False,True,-0.0399,-0.0422,True,False,True,True,False,5,-8.69e-06,1.921e-05,False,-0.91,-0.24
HLP,2025-12-25,1,14,1.2400000095367432,106900,False,2,0.61,False,False,4,32.04,False,False,-0.0122,-0.0225,True,False,True,True,True,8,-7.32e-06,3.653e-05,True,-0.72,-24.85
HMOP,2025-12-25,1,14,39.220001220703125,44500,False,3,1.202,True,True,7,59.3,True,True,0.007,0.0052,False,True,True,True,False,4,-0.00030885,-0.00021194,False,-2.2,0.13
HNNAZ,2025-12-25,1,14,24.81999969482422,0,False,3,2.361,True,True,7,60.08,True,True,0.0071,0.0101,False,True,True,False,False,4,-0.0002086,-0.00014568,False,-2.36,0.51
HOLA,2025-12-25,1,14,52.93000030517578,13800,False,3,1.158,True,False,3,72.75,True,False,0.1174,0.1056,False,True,True,True,True,8,-0.00017545,1.788e-05,True,-0.9,3.8
HOV,2025-12-25,1,14,101.06999969482422,83300,False,0,1.057,False,True,8,45.86,True,True,-0.5451,-0.7514,True,False,True,False,False,6,-0.00305738,0.00135617,True,-7.04,-24.11
HRMY,2025-12-25,1,14,38.4900016784668,448300,False,3,1.045,True,False,3,51.31,False,True,-0.3523,-0.3485,False,False,False,True,True,8,7.161e-05,-0.00049605,False,0.36,8.24
HVII,2025-12-25,0,14,10.449999809265137,10600,False,3,0.851,True,False,6,63.27,True,True,0.0183,0.0168,False,True,True,True,False,5,-8.437e-05,-3.213e-05,False,-2.64,0.77
HWAY,2025-12-25,0,14,31.635000228881836,1600,False,3,1.33,True,False,6,52.71,True,True,0.0001,-0.0091,False,True,True,True,False,5,-7.487e-05,-0.00010609,False,-0.75,2.29
HYLS,2025-12-25,1,14,41.86000061035156,91800,False,3,1.089,True,True,7,62.8,True,True,0.0154,0.0098,False,True,True,True,False,4,-0.00029844,-0.00015808,False,-2.02,0.61
HYMB,2025-12-25,1,14,24.959999084472656,388700,False,3,1.147,True,True,7,57.31,True,True,0.0035,0.004,False,True,True,False,False,4,-0.00021121,-0.0001465,False,-2.32,-0.27
HYTR,2025-12-25,1,14,21.75200080871582,61600,False,3,0.906,True,True,7,62.43,True,True,0.0053,-0.0001,False,True,True,True,False,4,-0.00014864,-5.539e-05,False,-1.91,0.63
IAI,2025-12-25,1,14,183.92999267578125,20100,False,3,1.071,True,False,3,70.62,False,False,0.4124,0.3238,False,True,True,True,True,8,0.00083142,-0.00026183,False,1.36,5.69
IAU,2025-12-25,1,14,84.33999633789062,6549300,False,3,1.023,True,False,3,87.99,False,False,0.428,0.4193,False,True,True,True,True,8,0.00053059,5.256e-05,False,0.96,7.52
IAUM,2025-12-25,1,14,44.65999984741211,1530900,False,3,0.99,True,False,3,87.71,True,False,0.2286,0.2235,False,True,True,True,True,8,0.00028799,2.992e-05,False,1.02,7.56
IBCA,2025-12-25,1,14,25.989999771118164,58900,False,3,1.332,True,True,7,52.67,True,True,0.0063,0.0001,False,True,True,True,False,4,-0.00019905,-7.953e-05,False,-2.15,-0.21
IBD,2025-12-25,1,14,24.1299991607666,42700,False,3,0.992,True,True,7,55.48,True,True,0.0036,0.0019,False,True,True,True,False,4,-0.00020998,-9.782e-05,False,-2.23,-0.08
IBDY,2025-12-25,1,14,26.170000076293945,138400,False,3,1.016,True,True,7,57.87,True,True,0.0072,0.0027,False,True,True,True,False,4,-0.00020649,-9.519e-05,False,-2.2,0.01
IBDZ,2025-12-25,1,14,26.40999984741211,114200,False,3,0.789,True,True,7,54.92,True,True,0.0074,0.0018,False,True,True,True,False,4,-0.00020763,-8.2e-05,False,-2.21,-0.33
IBHE,2025-12-25,1,14,23.15999984741211,0,False,3,0.737,True,False,3,75.97,False,False,0.0006,0.001,False,True,True,True,True,8,0.00013421,7.252e-05,False,1.33,0.21
IBHK,2025-12-25,1,14,25.8799991607666,3600,False,3,1.067,True,True,7,61.07,True,True,0.0048,-0.0003,False,True,True,True,False,4,-0.00017783,-0.00010809,False,-1.91,0.7
IBRX,2025-12-25,2,14,2.140000104904175,5408800,False,0,1.053,False,True,7,42.86,True,True,-0.0059,-0.0062,True,False,True,False,True,7,-1.6e-07,-0.00010747,False,0.03,0.47
IBTA,2025-12-25,1,14,22.40999984741211,215000,False,0,0.968,False,False,4,39.05,True,False,0.2686,0.2119,False,True,True,False,True,10,-1.929e-05,5.83e-05,True,0.44,-4.52
ICVT,2025-12-25,1,14,99.87000274658203,299700,False,3,1.089,True,True,7,48.75,True,True,0.1711,0.1461,False,True,True,False,False,4,-0.00020156,-0.00084171,False,-0.39,0.64
IDEF,2025-12-25,1,14,31.48900032043457,10900,False,3,0.836,True,False,3,73.31,True,False,0.2307,0.2271,False,True,True,True,True,8,0.00021181,-0.00010889,False,1.9,6.86
IDLV,2025-12-25,1,14,34.029998779296875,17600,False,3,1.258,True,False,3,79.08,True,False,0.0576,0.0507,False,True,True,True,True,8,-0.00014583,1.199e-05,True,-1.21,1.98
IDMO,2025-12-25,1,14,56.099998474121094,327000,False,3,0.911,True,False,3,78.27,True,False,0.1434,0.142,False,True,True,True,True,8,-0.00015423,1.388e-05,True,-0.67,5.32
IG,2025-12-25,1,14,21.010000228881836,49800,False,3,1.069,True,True,7,52.9,True,True,0.0035,-0.0015,False,True,True,True,False,4,-0.0001621,-5.761e-05,False,-2.14,-0.31
IGLD,2025-12-25,1,14,26.299999237060547,81700,False,3,1.1,True,False,3,86.39,True,False,0.1087,0.1043,False,True,True,True,True,8,0.00010848,5.737e-05,False,0.54,6.05
IGOV,2025-12-25,1,14,41.83000183105469,200500,False,3,0.911,True,True,7,59.24,True,True,0.0424,0.033,False,True,True,True,False,4,-0.00021661,-3.378e-05,False,-1.79,0.69
IJH,2025-12-25,1,14,67.31999969482422,3723800,False,3,1.033,True,True,7,59.8,True,True,0.0444,0.0436,False,True,True,True,False,4,-0.00021178,-0.00046814,False,-0.83,2.52
ILAG,2025-12-25,1,14,0.41999998688697815,7400,False,0,1.235,False,True,9,44.06,True,True,-0.0063,-0.0092,True,False,True,True,False,5,2.972e-05,3.331e-05,False,17.64,-14.98
ILS,2025-12-25,1,14,19.975000381469727,59400,False,3,0.853,True,True,7,64.45,True,True,0.0008,-0.0025,False,True,True,True,False,4,-0.00015623,-8.344e-05,False,-2.15,0.41
IMCB,2025-12-25,1,14,83.95999908447266,15300,False,3,0.936,True,True,7,58.26,True,True,0.0682,0.0505,False,True,True,True,False,4,-0.00024041,-0.00041978,False,-0.8,2.17
IMCG,2025-12-25,1,14,81.33000183105469,45800,False,3,1.044,True,True,7,51.23,True,True,0.1077,0.0852,False,True,True,True,False,4,-0.00015357,-0.00053577,False,-0.57,1.18
IMCV,2025-12-25,1,14,83.19000244140625,15900,False,3,1.015,True,True,7,64.49,True,True,0.021,0.0162,False,True,True,True,False,4,-0.00034943,-0.00039335,False,-1.21,2.86
IMOM,2025-12-25,1,14,38.44499969482422,12400,False,3,0.88,True,False,3,79.83,True,False,0.0958,0.0867,False,True,True,True,True,8,1.97e-05,-2.925e-05,False,0.22,4.87
IMOS,2025-12-25,0,14,28.59000015258789,4000,False,3,0.894,True,False,6,56.14,False,True,-0.2333,-0.2644,True,False,True,True,False,5,-3.341e-05,-2.908e-05,False,-0.94,5.69
INCM,2025-12-25,1,14,28.270000457763672,142300,False,3,1.072,True,True,7,64.29,True,True,0.0079,0.0021,False,True,True,True,False,4,-0.0001753,-8.561e-05,False,-1.79,1.13
GEMI,2025-12-25,1,13,11.369999885559082,942800,False,0,0.851,False,False,5,47.89,False,True,0.1735,0.1854,False,True,True,True,True,8,2.541e-05,-0.00033687,False,2.92,5.57
GGB,2025-12-25,0,13,3.740000009536743,1254700,False,3,1.269,True,False,5,52.56,False,True,0.0055,0.0052,False,True,True,True,False,5,-3.38e-06,1.455e-05,False,-1.0,4.18
GIGB,2025-12-25,0,13,46.56999969482422,21500,False,3,1.296,True,False,6,53.67,True,True,0.0113,0.0,False,True,True,False,False,4,-0.00036152,-0.00013827,False,-2.16,-0.28
GIPR,2025-12-25,1,13,0.7229999899864197,70200,True,7,0.213,False,False,3,40.73,True,True,-0.0131,-0.0126,False,False,False,False,False,3,-1.561e-05,-3.783e-05,False,-6.98,-22.26
GJT,2025-12-25,0,13,23.149999618530273,0,False,3,2.097,True,False,6,48.28,False,True,-0.0003,-0.0028,True,False,True,True,False,4,-0.00011154,-0.00013588,False,-1.13,2.37
GKOS,2025-12-25,1,13,116.63999938964844,200100,False,3,0.84,True,False,3,72.98,False,False,0.0058,0.0755,False,True,True,True,True,7,3.162e-05,-0.00101315,False,0.67,10.67
GL,2025-12-25,1,13,143.5,218800,False,3,1.053,True,False,2,86.39,False,False,0.7409,0.7221,False,True,True,True,True,8,0.00067058,-0.00013405,False,1.23,6.4
GLBS,2025-12-25,1,13,1.7000000476837158,32800,True,7,0.517,True,False,6,42.55,False,True,-0.0029,-0.0049,True,False,True,True,False,0,4.205e-05,-9.98e-06,False,10.22,26.87
GLD,2025-12-25,1,13,411.92999267578125,6718400,False,3,0.987,True,False,2,87.48,False,False,2.1071,2.0635,False,True,True,True,True,8,0.00264492,0.00028362,False,0.99,7.52
GLIBA,2025-12-25,1,13,37.09000015258789,12100,False,3,1.176,True,False,2,93.99,True,False,0.6655,0.7054,False,True,True,True,True,8,0.00019808,-0.00015198,False,1.45,9.54
GLOB,2025-12-25,0,13,68.04000091552734,357400,False,3,0.929,True,False,6,41.77,False,True,-0.2868,-0.2875,True,False,True,True,False,4,-0.00102065,-0.00055267,False,-2.8,8.03
GMF,2025-12-25,0,13,138.88999938964844,3400,False,3,0.806,True,False,6,54.52,False,True,0.2135,0.1588,False,True,True,True,False,4,-0.00024488,-0.00063267,False,-0.36,0.9
GNK,2025-12-25,0,13,18.600000381469727,171700,False,3,1.143,True,False,5,38.71,True,False,-0.0765,-0.0931,True,False,True,False,False,5,-2.324e-05,-0.00013837,False,-0.72,-1.27
GNMA,2025-12-25,0,13,44.5,7500,False,3,1.57,True,False,6,58.04,True,True,0.0191,0.017,False,True,True,True,False,4,-0.00036125,-0.00020278,False,-2.27,-0.04
GOAU,2025-12-25,1,13,44.305999755859375,19300,False,3,0.916,True,False,3,68.73,False,False,0.2515,0.2565,False,True,True,True,True,7,0.00055806,-0.00040149,False,3.4,9.09
GRAN,2025-12-25,1,13,4.239999771118164,52200,True,10,0.239,True,False,3,80.56,True,False,0.1349,0.1207,False,True,True,True,False,0,0.00020783,0.00038397,False,17.42,91.86
GRCE,2025-12-25,0,13,3.369999885559082,17500,False,3,0.802,True,False,5,55.42,False,True,0.0039,0.0078,False,True,True,True,False,5,-2.389e-05,-7.819e-05,False,-1.76,4.98
GRF,2025-12-25,1,13,10.720000267028809,400,True,7,0.517,True,False,3,58.28,False,True,-0.0248,-0.0111,False,False,False,True,False,3,-9.632e-05,-6.292e-05,False,-3.56,8.28
GRN,2025-12-25,0,13,34.349998474121094,200,False,3,1.26,True,False,4,67.16,True,False,0.0689,0.079,False,True,True,True,False,6,1.207e-05,-0.00018409,False,-0.09,5.28
GRO,2025-12-25,1,13,2.0,163100,False,2,0.681,False,False,4,28.26,True,False,-0.009,-0.0118,True,False,True,True,True,7,3.72e-06,1.016e-05,False,-1.35,-15.97
GRPM,2025-12-25,0,13,122.02999877929688,6900,False,3,1.116,True,False,6,54.07,True,True,0.0013,0.0078,False,True,True,True,False,4,-0.00059114,-0.0011397,False,-1.12,2.03
GSK,2025-12-25,0,13,48.959999084472656,1064900,False,3,0.99,True,False,6,53.76,False,True,-0.0752,-0.0872,True,False,True,True,False,4,-0.00017738,-1.722e-05,False,-0.97,1.96
GTERA,2025-12-25,0,13,10.09000015258789,300,False,3,1.039,True,False,5,59.37,False,True,0.0008,0.0006,False,True,True,True,False,5,-8.329e-05,-5.192e-05,False,-2.26,0.3
GTOC,2025-12-25,0,13,25.424999237060547,10000,False,3,1.373,True,False,6,59.07,True,True,0.011,0.0072,False,True,True,False,False,4,-0.00019562,-0.00010761,False,-2.16,-0.04
GTX,2025-12-25,0,13,17.43000030517578,777700,False,3,0.749,True,False,5,64.05,False,True,0.0333,0.0399,False,True,True,True,False,5,-9.462e-05,-0.00029213,False,-1.43,5.32
GYLD,2025-12-25,0,13,13.550000190734863,4600,False,3,1.561,True,False,5,61.0,False,True,0.0171,0.0096,False,True,True,True,False,5,-5.18e-05,6.649e-05,False,-1.54,2.5
GYRO,2025-12-25,1,13,9.380000114440918,0,False,0,1.586,False,True,8,42.5,True,True,0.0097,0.0058,False,True,True,True,False,5,-2.119e-05,-5.505e-05,False,-0.95,-1.99
H,2025-12-25,0,13,165.47999572753906,188900,False,3,0.97,True,False,6,64.73,False,True,0.1923,0.2458,False,True,True,True,False,4,-0.00038978,-0.00131441,False,-0.56,-0.34
HAIN,2025-12-25,0,13,1.149999976158142,645500,False,3,0.877,True,False,5,58.7,False,True,0.0154,0.0177,False,True,True,True,False,5,-1.553e-05,-3.595e-05,False,-2.36,7.48
HALO,2025-12-25,1,13,68.41000366210938,428200,False,3,0.857,True,False,2,74.38,False,False,0.6314,0.5719,False,True,True,True,True,8,0.00055206,-0.000219,False,2.71,-5.85
HAS,2025-12-25,0,13,81.62999725341797,349300,False,3,1.022,True,False,6,49.1,True,True,-0.2249,-0.2291,True,False,True,False,False,4,-0.00088808,-0.00042801,False,-2.85,-1.26
HBDC,2025-12-25,0,13,25.204999923706055,7300,False,3,0.726,True,False,6,63.93,True,True,0.0042,0.0035,False,True,True,True,False,4,-0.00020362,-0.00012603,False,-2.22,0.18
HCM,2025-12-25,1,13,13.520000457763672,11900,False,0,0.792,False,False,5,35.96,True,False,0.0171,-0.0036,False,True,True,True,True,8,-7.344e-05,0.00016888,True,-1.08,-5.59
HCOW,2025-12-25,0,13,24.59000015258789,3900,False,3,0.867,True,False,6,49.81,False,True,-0.0394,-0.0412,True,False,True,True,False,4,-0.00015194,-0.00012169,False,-1.54,2.01
HEDJ,2025-12-25,0,13,52.65999984741211,14000,False,3,1.048,True,False,6,51.02,True,True,0.0164,0.0146,False,True,True,True,False,4,-0.00031527,-0.00023607,False,-1.65,0.94
HERD,2025-12-25,0,13,45.01499938964844,3200,False,3,0.811,True,False,6,64.83,False,True,-0.0071,-0.0092,True,False,True,True,False,4,-0.00020024,-0.00018025,False,-1.23,3.11
HIO,2025-12-25,1,13,3.7300000190734863,438000,False,0,0.958,False,True,8,44.69,True,True,-0.0021,-0.005,True,False,True,False,False,5,-1.983e-05,-1.021e-05,False,-1.39,-0.37
HLF,2025-12-25,1,13,14.180000305175781,2580600,False,3,0.902,True,False,2,69.59,True,False,-0.1116,-0.1061,False,False,False,True,True,8,-0.00016557,0.00030373,True,-2.57,6.3
HOUR,2025-12-25,0,13,1.9800000190734863,6300,False,3,0.732,True,False,5,43.55,True,True,-0.0007,0.0002,False,False,False,False,False,5,-7.85e-06,-4.083e-05,False,-1.85,0.51
HPS,2025-12-25,1,13,14.4399995803833,42000,False,0,1.059,False,True,8,41.78,True,True,0.0148,0.0108,False,True,True,True,False,5,-9.474e-05,-0.00012126,False,-1.87,-2.55
HRB,2025-12-25,1,13,43.4900016784668,479900,False,0,0.951,False,False,5,61.16,False,True,0.3584,0.3789,False,True,True,True,True,8,-0.00036319,0.00016091,True,-1.87,5.28
HRTG,2025-12-25,0,13,29.780000686645508,93400,False,3,1.105,True,False,6,57.43,True,True,0.0457,0.0572,False,True,True,False,False,4,-0.00011166,-5.067e-05,False,-2.79,4.05
HSBH,2025-12-25,1,13,87.23999786376953,5200,False,3,0.893,True,False,3,83.06,False,False,0.497,0.511,False,True,True,True,True,7,2.028e-05,-2.068e-05,False,0.28,10.12
HTCO,2025-12-25,1,13,10.78499984741211,13000,False,0,1.697,False,True,8,43.2,True,True,-0.2531,-0.3264,True,False,True,False,False,5,0.00017824,0.00109392,False,-5.89,-11.63
HTRB,2025-12-25,0,13,34.439998626708984,39800,False,3,0.986,True,False,6,55.38,True,True,0.01,0.0041,False,True,True,False,False,4,-0.00027741,-0.00013643,False,-2.21,-0.32
HYDW,2025-12-25,0,13,47.15999984741211,2500,False,3,2.753,True,False,6,62.68,True,True,0.0072,0.004,False,True,True,True,False,4,-0.00037285,-0.00022569,False,-2.21,0.32
HYEM,2025-12-25,0,13,20.030000686645508,68800,False,3,1.864,True,False,6,61.9,True,True,0.0075,0.0073,False,True,True,True,False,4,-0.00014901,-0.00011026,False,-2.01,0.8
HYFI,2025-12-25,0,13,37.86899948120117,14100,False,3,0.841,True,False,6,63.14,True,True,0.0027,-0.0041,False,True,True,True,False,4,-0.00027775,-0.00011713,False,-2.1,0.51
HYG,2025-12-25,0,13,80.63999938964844,10533500,False,3,1.034,True,False,6,59.38,True,True,0.0135,0.0025,False,True,True,True,False,4,-0.00058695,-0.00031998,False,-2.06,0.55
HYGH,2025-12-25,0,13,86.28399658203125,22200,False,3,1.156,True,False,6,63.95,True,True,0.0133,-0.0072,False,True,True,True,False,4,-0.00055164,-0.00024433,False,-1.89,1.06
HYGV,2025-12-25,0,13,40.7599983215332,67700,False,3,1.064,True,False,6,59.61,True,True,0.0038,-0.0024,False,True,True,True,False,4,-0.00028465,-0.00014067,False,-2.01,0.56
HYGW,2025-12-25,0,13,29.829999923706055,48100,False,3,0.968,True,False,6,61.18,True,True,0.0056,0.0025,False,True,True,True,False,4,-0.00022528,-0.00011156,False,-2.13,0.76
HYLB,2025-12-25,0,13,36.84000015258789,417000,False,3,0.785,True,False,6,62.68,True,True,0.0083,0.0036,False,True,True,True,False,4,-0.0002626,-0.00014322,False,-2.03,0.65
HYSA,2025-12-25,0,13,15.21500015258789,4100,False,3,1.005,True,False,6,51.97,True,True,0.0007,0.0013,False,True,True,False,False,4,-0.00011814,-7.835e-05,False,-2.19,0.22
HYTI,2025-12-25,0,13,19.764999389648438,21400,False,3,0.95,True,False,6,59.26,True,True,0.0017,0.0001,False,True,True,True,False,4,-0.00014518,-9.045e-05,False,-2.05,0.72
HYXF,2025-12-25,0,13,47.2400016784668,8800,False,3,1.062,True,False,6,64.22,True,True,0.0152,0.0074,False,True,True,True,False,4,-0.00032555,-0.00014804,False,-1.95,0.81
IBDU,2025-12-25,0,13,23.389999389648438,483800,False,3,1.204,True,False,6,64.19,True,True,0.0049,0.0035,False,True,True,False,False,4,-0.00019087,-0.00011538,False,-2.26,0.23
IBDV,2025-12-25,0,13,22.059999465942383,662300,False,3,1.063,True,False,6,59.88,True,True,0.0041,0.0032,False,True,True,False,False,4,-0.00018505,-0.00011488,False,-2.33,0.04
IBHH,2025-12-25,0,13,23.645000457763672,500800,False,3,1.378,True,False,6,64.05,True,True,0.0042,0.002,False,True,True,True,False,4,-0.00018853,-9.862e-05,False,-2.17,0.4
IBHI,2025-12-25,0,13,23.6200008392334,416100,False,3,1.49,True,False,6,64.68,True,True,0.0081,0.0062,False,True,True,True,False,4,-0.00017145,-0.00012403,False,-1.97,0.67
IBHJ,2025-12-25,0,13,26.6200008392334,90800,False,3,0.808,True,False,6,64.07,True,True,0.0092,0.0058,False,True,True,True,False,4,-0.00018704,-0.00010513,False,-1.92,0.84
IBHL,2025-12-25,0,13,25.708999633789062,1700,False,3,1.0,True,False,6,58.32,True,True,0.0029,-0.0005,False,True,True,True,False,4,-0.00018478,-0.00010052,False,-2.04,0.55
IBP,2025-12-25,0,13,265.82000732421875,81800,False,3,0.908,True,False,6,48.31,False,True,-1.0453,-1.1151,True,False,True,True,False,4,-0.00242986,-0.00163321,False,-2.09,-1.76
ICE,2025-12-25,0,13,162.6300048828125,761800,False,3,1.216,True,False,6,63.25,False,True,0.0901,0.0701,False,True,True,True,False,4,-0.00036423,-9.3e-05,False,-0.76,4.37
ICPY,2025-12-25,1,13,10.854999542236328,7600,False,3,0.946,True,False,3,85.26,True,False,0.0743,0.0556,False,True,True,True,True,7,0.00017908,0.0003561,False,4.17,11.06
IDEC,2025-12-25,0,13,32.34000015258789,21900,False,3,1.06,True,False,6,62.63,True,True,0.0211,0.0172,False,True,True,True,False,4,-0.00015488,-0.00010147,False,-1.41,1.81
IDYN,2025-12-25,0,13,28.39699935913086,2400,False,5,0.678,True,False,3,70.45,True,False,0.0579,0.0565,False,True,True,True,False,5,-6.9e-05,-1.992e-05,False,-0.7,4.18
IEDI,2025-12-25,0,13,55.81700134277344,500,False,3,0.84,True,False,6,58.23,False,True,-0.0077,-0.0092,True,False,True,True,False,4,-0.00051073,-0.00017867,False,-2.49,1.65
IETH,2025-12-25,1,13,33.10900115966797,500,False,0,1.113,False,False,4,43.1,False,True,0.0747,0.0157,False,True,True,False,True,9,0.00029824,7.289e-05,True,4.35,-2.03
IEX,2025-12-25,0,13,180.1999969482422,159700,False,3,0.889,True,False,6,52.62,False,True,-0.0007,-0.0159,True,False,True,True,False,4,-0.00033797,-0.00056119,False,-0.84,3.71
IFED,2025-12-25,0,13,46.9010009765625,0,False,3,1.0,True,False,6,63.15,True,True,0.0395,0.0379,False,True,True,True,False,4,-0.00027566,-0.00028696,False,-1.52,2.25
IFN,2025-12-25,1,13,13.800000190734863,117200,False,0,1.166,False,True,8,41.76,True,True,0.0308,0.0253,False,True,True,True,False,5,-8.936e-05,-7.37e-05,False,-1.7,-4.1
IGD,2025-12-25,0,13,5.860000133514404,87800,False,3,1.084,True,False,5,58.7,False,True,0.0064,0.0062,False,True,True,True,False,5,-4.912e-05,-4.9e-05,False,-2.02,2.62
IGEB,2025-12-25,0,13,45.75,83800,False,3,1.094,True,False,6,55.77,True,True,0.013,0.0026,False,True,True,False,False,4,-0.000352,-0.0001298,False,-2.15,-0.12
IHD,2025-12-25,0,13,6.260000228881836,43700,False,3,1.105,True,False,5,56.92,True,True,0.0106,0.0127,False,True,True,False,False,5,-3.939e-05,-7.54e-06,False,-1.71,2.69
IHDG,2025-12-25,0,13,48.689998626708984,136200,False,3,1.119,True,False,6,63.57,True,True,0.0433,0.0444,False,True,True,True,False,4,-0.00026093,-0.00027118,False,-1.38,2.4
IHE,2025-12-25,0,13,86.20999908447266,30400,False,3,0.864,True,False,5,69.29,True,False,-0.0148,-0.0583,True,False,True,True,False,5,-9.503e-05,-0.00020666,False,-0.04,1.02
IHF,2025-12-25,1,13,47.970001220703125,44900,False,0,0.773,False,True,9,45.26,True,True,-0.0111,-0.0219,True,False,True,True,False,4,-0.00031083,-0.00024505,False,-1.67,-2.57
IJT,2025-12-25,0,13,145.60000610351562,30200,False,3,1.038,True,False,6,58.39,False,True,0.0422,0.0389,False,True,True,True,False,4,-0.00041231,-0.00098599,False,-0.87,2.21
IMMP,2025-12-25,1,13,3.0799999237060547,392700,True,10,0.123,True,False,3,86.93,True,False,0.0711,0.0633,False,True,True,True,False,0,0.00015774,0.00021556,False,15.2,62.96
GEMD,2025-12-25,0,12,42.76599884033203,1500,False,3,1.017,True,False,5,55.45,False,True,0.0055,-0.0008,False,True,True,True,False,4,-0.00034756,-0.00016413,False,-2.28,0.36
GENW,2025-12-25,0,12,13.461000442504883,100,False,3,3.043,True,False,4,67.89,True,False,0.014,0.0136,False,True,True,True,False,5,-2.72e-05,-1.987e-05,False,-0.73,4.27
GEO,2025-12-25,0,12,16.530000686645508,713100,False,3,1.098,True,False,5,41.9,False,True,-0.0448,-0.0511,True,False,True,False,False,4,-0.00010463,-0.00025034,False,-2.36,6.1
GEVX,2025-12-25,0,12,32.43000030517578,60900,False,3,1.113,True,False,6,53.89,False,True,-0.1443,-0.154,True,False,True,True,False,3,0.00048568,0.00015281,True,5.85,21.87
GGG,2025-12-25,0,12,83.5999984741211,182600,False,3,0.981,True,False,5,50.98,False,True,0.0102,0.0028,False,True,True,True,False,4,-0.0004425,-0.00038116,False,-1.77,1.57
GHI,2025-12-25,0,12,7.03000020980835,162500,False,3,0.993,True,False,6,56.28,True,True,0.1235,0.1381,False,True,True,False,False,3,-3.159e-05,-0.00023839,False,-3.34,3.53
GHYB,2025-12-25,0,12,45.590999603271484,2900,False,3,1.027,True,False,5,61.72,True,True,0.0044,-0.0008,False,True,True,False,False,4,-0.00034394,-0.00018655,False,-2.1,0.47
GLIBK,2025-12-25,1,12,37.279998779296875,249500,False,3,1.007,True,False,2,98.37,True,False,0.679,0.7147,False,True,True,True,True,7,4.149e-05,-0.0001166,False,0.09,11.82
